track_id,track title,album id,artist id,artist name,track duration,track genre_top,track genres,track genres_all,track language_code,audio_features acousticness,audio_features danceability,audio_features energy,audio_features instrumentalness,audio_features liveness,audio_features speechiness,audio_features tempo,social_features artist_hotttnesss,social_features song_hotttnesss
8975,Forever Your Love,2265,894,Daniel Johnston,201,,"[10, 27, 66]","[10, 27, 12, 66]",en,0.05872906,0.6351537823,0.9096538529,0.7485851758,0.0808132001,0.0357526034,137.947,0.170632,0.0
8981,Sweet Boy,2266,2129,Colin Clary,74,,"[10, 27]","[10, 27, 12]",en,0.3179208426,0.4993535024,0.7064547098,0.941259212,0.1199763142,0.0572216845,158.984,0.170632,0.0
8982,Pupils Into Stars,2266,2129,Colin Clary,72,,"[10, 27]","[10, 27, 12]",en,0.0421252871,0.7176485941,0.390503297,0.8938282903,0.0748969214,0.0504629715,140.039,0.170632,0.0
8983,Friendly Fire,2266,2129,Colin Clary,180,,"[10, 27]","[10, 27, 12]",en,0.5675997954,0.3050323644,0.9587937876,0.909505315,0.359728437,0.0811839308,149.027,0.170632,0.0
8984,My Demo of the Week 2010,2266,2129,Colin Clary,112,,"[10, 27]","[10, 27, 12]",en,0.0021338453,0.5677427843,0.5686754324,0.877330194,0.0859796096,0.0344527296,138.577,0.170632,0.0
8985,The Whole Weekend To Go,2266,2129,Colin Clary,108,,"[10, 27]","[10, 27, 12]",en,0.0004855443,0.7481820827,0.3140532487,0.946790351,0.1000845731,0.416145904,150.652,0.170632,0.0
8986,Her Heart Ain't A Fist,2266,2129,Colin Clary,111,,"[10, 27]","[10, 27, 12]",en,0.0076889338,0.5295180229,0.7993231897,0.9535543326,0.3772636999,0.0413195441,151.658,0.170632,0.0
8987,"The Williamsburg of Washington, DC",2266,2129,Colin Clary,109,,"[10, 27]","[10, 27, 12]",en,0.088807317,0.328299806,0.8251291295,0.7507352529,0.1067869199,0.1852620667,167.191,0.170632,0.0
8988,How Many Times?,2266,2129,Colin Clary,105,,"[10, 27]","[10, 27, 12]",en,0.0651774076,0.4631848125,0.6946818732,0.8885142408,0.132836177,0.0624019147,142.896,0.170632,0.0
8989,Golden Seal,2266,2129,Colin Clary,48,,"[10, 27]","[10, 27, 12]",en,0.010223773,0.3481072893,0.9246203441,0.8438809982,0.1630024303,0.1322110397,154.941,0.170632,0.037729
8990,Tender Circles,2266,2129,Colin Clary,92,,"[10, 27]","[10, 27, 12]",en,0.0246668727,0.2917228729,0.7349812285,0.8428408833,0.1074180817,0.0755941262,144.145,0.170632,0.037729
8991,My Favorite Dream,2266,2129,Colin Clary,163,,"[10, 27]","[10, 27, 12]",en,0.0805339169,0.4989615974,0.8950643982,0.6939755393,0.1840050625,0.0772851015,82.561,0.502194,0.04028
8992,Of The Stars,2266,2129,Colin Clary,139,,"[10, 27]","[10, 27, 12]",en,0.0432216447,0.685542872,0.7590266021,0.6637304752,0.0814432188,0.0552167046,119.021,0.502194,0.228527
8993,Some Of My Favorite People Are Consigners,2266,2129,Colin Clary,103,,"[10, 27]","[10, 27, 12]",en,0.0010791158,0.4123264139,0.9894728353,0.6933971536,0.2939433503,0.04069967,150.555,0.502194,0.188034
8994,Phoning It In 05/10/05,2267,1247,Steven R. Smith,1818,,"[1, 27, 36, 47, 49]","[1, 36, 38, 12, 47, 49, 17, 27]",en,0.0542001827,0.6817112013,0.9920356584,0.8375605227,0.0351065693,0.0816366249,126.151,0.502194,0.167963
8996,"Into Infinity ""ear"" loop",2275,2130,Adventure Time,8,Electronic,[42],"[42, 15]",en,0.0232691698,0.4315569942,0.8912399205,0.6083563579,0.2726286696,0.029028074,140.274,0.502194,0.234285
8997,"Into Infinity ""ear"" loop",2275,2130,Adventure Time,8,Electronic,[42],"[42, 15]",en,0.0346661263,0.4455558078,0.9771460749,0.8458428666,0.112083333,0.0427858691,176.566,0.502194,0.192595
8998,"Into Infinity ""ear"" loop",2275,2130,Adventure Time,8,Electronic,[42],"[42, 15]",en,0.9166899384,0.3364914942,0.9280586475,0.9717745552,0.1441101818,0.0545534659,65.039,0.490232,0.0
8999,"Into Infinity ""ear"" loop",2275,2130,Adventure Time,8,Electronic,[42],"[42, 15]",en,0.9954802983,0.6694992014,0.7888125488,0.9545019691,0.1494402624,0.0379245168,107.489,0.490232,0.0
9000,"Into Infinity ""ear"" loop",2275,2131,Akiko Hashim,8,Electronic,[42],"[42, 15]",en,0.9948325739,0.5653712161,0.4720619101,0.9668358868,0.1258340136,0.0305789754,130.644,0.490232,0.0
9001,"Into Infinity ""ear"" loop",2275,2131,Akiko Hashim,8,Electronic,[42],"[42, 15]",en,0.9926786645,0.5478132255,0.8000761685,0.9381290556,0.1615074688,0.0334957342,113.516,0.490232,0.0
9002,"Into Infinity ""ear"" loop",2275,2132,Andrew Pekler,8,Electronic,[42],"[42, 15]",en,0.9878532876,0.3559446358,0.4692292098,0.972813379,0.1218898995,0.034631533,110.028,0.490232,0.0
9003,"Into Infinity ""ear"" loop",2275,2132,Andrew Pekler,8,Electronic,[42],"[42, 15]",en,0.9914067905,0.390066304,0.8465377916,0.9499611127,0.1965044676,0.034134938,156.775,0.490232,0.0
9004,"Into Infinity ""ear"" loop",2275,2132,Andrew Pekler,8,Electronic,[42],"[42, 15]",en,0.9893687809,0.8469006487,0.8289669253,0.8949330123,0.1191810297,0.0806295467,122.415,0.490232,0.0
9005,"Into Infinity ""ear"" loop",2275,2133,Dntel,8,Electronic,[42],"[42, 15]",en,0.9880301331,0.5475158916,0.5792877384,0.9665070937,0.1118275912,0.0360652604,114.845,0.490232,0.0
9006,"Into Infinity ""ear"" loop",2275,2133,Dntel,8,Electronic,[42],"[42, 15]",en,0.9321722338,0.5171306696,0.5251145397,0.9408064621,0.1138185688,0.0293942166,93.175,0.490232,0.0
9007,"Into Infinity ""ear"" loop",2275,2131,Akiko Hashim,8,Electronic,[42],"[42, 15]",en,0.9871788455,0.5299921943,0.9414647462,0.9692388616,0.1163280368,0.0481120301,189.871,0.490232,0.0
9008,"Into Infinity ""ear"" loop",2275,2131,Akiko Hashim,8,Electronic,[42],"[42, 15]",en,0.9381462183,0.1623598498,0.4302223015,0.8707715377,0.1154963407,0.0447982411,88.122,0.332367,0.0
9009,"Into Infinity ""ear"" loop",2275,2131,Akiko Hashim,8,Electronic,[42],"[42, 15]",en,0.3530587784,0.2374595231,0.7352446621,0.8878751335,0.4720711327,0.0336618643,139.481,0.332367,0.0
9010,"Into Infinity ""ear"" loop",2275,2131,Akiko Hashim,8,Electronic,[42],"[42, 15]",en,0.5241364253,0.3937020499,0.7363281676,0.6166224402,0.2525247806,0.0399165601,95.889,0.332367,0.0
9011,"Into Infinity ""ear"" loop",2275,2134,Andreas Bick,8,Electronic,[42],"[42, 15]",en,0.6173696871,0.4873212439,0.918848418,0.8170503305,0.0899077672,0.0403369082,129.565,0.332367,0.0
9012,"Into Infinity ""ear"" loop",2275,2135,Andres Renteria,8,Electronic,[42],"[42, 15]",en,0.6591374253,0.2806879376,0.7268802409,0.9044249675,0.0578118907,0.0416507031,86.965,0.332367,0.0
9013,"Into Infinity ""ear"" loop",2275,2132,Andrew Pekler,8,Electronic,[42],"[42, 15]",en,0.787732186,0.2558145119,0.7459868352,0.9393148374,0.1358289738,0.0620503342,132.115,0.332367,0.0
9014,"Into Infinity ""ear"" loop",2275,2132,Andrew Pekler,8,Electronic,[42],"[42, 15]",en,0.5306619557,0.2500983523,0.7667493185,0.8913223875,0.4180791868,0.0608968804,102.423,0.332367,0.0
9015,"Into Infinity ""ear"" loop",2275,2132,Andrew Pekler,8,Electronic,[42],"[42, 15]",en,0.2495629718,0.1243493912,0.000278548,0.9635662395,0.0886639119,0.1020505836,99.984,0.28909,0.0
9016,"Into Infinity ""ear"" loop",2275,2132,Andrew Pekler,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.6786171084,0.0589260535,0.9458074581,0.1561377693,0.0742659782,93.862,0.41646,0.0
9017,"Into Infinity ""ear"" loop",2275,2132,Andrew Pekler,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.4651929841,0.1366629685,0.9567905164,0.2781558,0.0362319374,91.165,0.210381,0.0
9018,"Into Infinity ""ear"" loop",2275,2132,Andrew Pekler,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.4381676349,0.2907101631,0.9693846188,0.4009188478,0.7487734531,125.92,0.076373,0.0
9019,"Into Infinity ""ear"" loop",2275,2136,Annie Goh,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.5598641169,0.1413347949,0.9524677689,0.1391911266,0.3243880602,108.227,0.4342,0.0
9020,"Into Infinity ""ear"" loop",2275,2137,Arti,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.432663508,0.0308901326,0.7919238238,0.1876657819,0.0562848293,160.905,0.314446,0.044046
9021,"Into Infinity ""ear"" loop",2275,2138,Bracken,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.507244398,0.4088865116,0.9728700043,0.2364470302,0.0403803764,128.04,0.342417,0.03855
9022,"Into Infinity ""ear"" loop",2275,2138,Bracken,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.3275674678,0.12832005,0.9401932476,0.3159727517,0.0495280685,70.192,0.105056,0.043971
9023,"Into Infinity ""ear"" loop",2275,2138,Bracken,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.6597869871,0.2246048574,0.9376580634,0.3634073827,0.1375879999,88.81,0.402581,0.0
9024,"Into Infinity ""ear"" loop",2275,2138,Bracken,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.2857049402,0.1611557739,0.9711590945,0.212352044,0.0924899611,45.118,0.265878,0.040883
9025,"Into Infinity ""ear"" loop",2275,2138,Bracken,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.5310127339,0.1576209263,0.9704108644,0.2292617531,0.0427986651,126.328,0.25931,0.037729
9026,"Into Infinity ""ear"" loop",2275,2139,Britt Benjamin,8,Electronic,[42],"[42, 15]",en,0.9957871346,0.5716667415,0.3338168898,0.9726585811,0.1439057065,0.1066961449,65.858,0.256096,0.043313
9027,"Into Infinity ""ear"" loop",2275,2139,Britt Benjamin,7,Electronic,[42],"[42, 15]",en,0.9957805983,0.3618421519,0.0630994189,0.8750392427,0.3065750219,0.102918033,65.95,0.080373,0.0
9028,"Into Infinity ""ear"" loop",2275,2140,Campbell,7,Electronic,[42],"[42, 15]",en,0.9957964501,0.3470535028,0.1198194025,0.9059753194,0.1757118321,0.0361950777,128.36,0.4224,0.0
9029,"Into Infinity ""ear"" loop",2275,2140,Campbell,7,Electronic,[42],"[42, 15]",en,0.9957964501,0.5077457121,0.3630925495,0.9719275361,0.6558066023,0.4871608859,111.51,0.366938,0.0
9030,"Into Infinity ""ear"" loop",2275,2140,Campbell,7,Electronic,[42],"[42, 15]",en,0.9957964501,0.3152722362,0.1088948282,0.9246366616,0.1093567009,0.0351367791,145.933,0.090435,0.0
9031,"Into Infinity ""ear"" loop",2275,2140,Campbell,7,Electronic,[42],"[42, 15]",en,0.9957964501,0.4032786664,0.1895997017,0.9728700043,0.2600837466,0.0353161634,86.798,0.183792,0.037729
9032,"Into Infinity ""ear"" loop",2275,2141,Chrissy Murderbot,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.1740901135,0.0225774604,0.9663692978,0.1613125436,0.0354414017,81.838,0.261013,0.0
9033,"Into Infinity ""ear"" loop",2275,2142,Computer Jay,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.4139482396,0.1379711273,0.9699923857,0.2049521257,0.0459373387,75.516,0.131195,0.0
9034,"Into Infinity ""ear"" loop",2275,2142,Computer Jay,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.2682642372,0.1358809273,0.9723248187,0.2988920775,0.0319624843,144.172,0.122242,0.037729
9035,"Into Infinity ""ear"" loop",2275,2142,Computer Jay,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.2998427172,0.1264263532,0.972238196,0.2189497042,0.0394328512,155.077,0.10244,0.0
9036,"Into Infinity ""ear"" loop",2275,2142,Computer Jay,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.5823691414,0.1589324351,0.9601182628,0.3128971469,0.0466803965,81.072,0.105069,0.0
9037,"Into Infinity ""ear"" loop",2275,2142,Computer Jay,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.542592291,0.1085318835,0.9183564201,0.1871847792,0.0485147337,131.173,0.370068,0.0
9038,"Into Infinity ""ear"" loop",2275,2133,Dntel,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.4879084285,0.1012341064,0.7317292141,0.2330491274,0.5663985889,156.423,0.089316,0.0
9039,"Into Infinity ""ear"" loop",2275,2133,Dntel,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.2301372462,0.0458957137,0.9630427938,0.2908595711,0.0335852664,100.597,0.080135,0.0
9040,"Into Infinity ""ear"" loop",2275,2133,Dntel,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.4450133107,0.2208917597,0.9677536866,0.3552525106,0.1595883595,172.79,0.366938,0.0
9041,"Into Infinity ""ear"" loop",2275,2133,Dntel,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.5747378401,0.214859434,0.9700169967,0.2884090605,0.0598289852,89.286,0.404878,0.0
9042,"Into Infinity ""ear"" loop",2275,2133,Dntel,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.4876049773,0.1757890446,0.9617308811,0.5779589092,0.5216707765,63.372,0.314789,0.0
9043,"Into Infinity ""ear"" loop",2275,2133,Dntel,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.5146207148,0.2614832157,0.9718487908,0.3315267532,0.0425520399,102.98,0.13611,0.03855
9044,"Into Infinity ""ear"" loop",2275,2133,Dntel,8,Electronic,[42],"[42, 15]",en,0.9954898318,0.2383337283,0.4425640151,0.9725962293,0.5597964288,0.5573943427,172.293,0.15593,0.0
9045,"Into Infinity ""ear"" loop",2275,2133,Dntel,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.2506312969,0.0866007154,0.9717666647,0.3119576821,0.0378323813,97.551,0.469786,0.063842
9046,"Into Infinity ""ear"" loop",2275,2133,Dntel,8,Electronic,[42],"[42, 15]",en,0.9956337139,0.3611060412,0.1769153449,0.9539705249,0.3352089385,0.043665703,141.537,0.08025,0.0
9047,"Into Infinity ""ear"" loop",2275,2143,Edj,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.3840711905,0.1649832483,0.9173217285,0.6191262073,0.444494534,58.531,0.096384,0.0
9048,"Into Infinity ""ear"" loop",2275,2144,Eric Vallely,7,Electronic,[42],"[42, 15]",en,0.9957964501,0.3967573453,0.2378401519,0.9726658285,0.2605867592,0.034088787,129.428,0.464698,0.003186
9049,"Into Infinity ""ear"" loop",2275,2144,Eric Vallely,8,Electronic,[42],"[42, 15]",en,0.9957768707,0.3600393974,0.101190895,0.9633709673,0.2132994729,0.048578216,169.357,0.291654,0.0
9050,"Into Infinity ""ear"" loop",2275,2144,Eric Vallely,8,Electronic,[42],"[42, 15]",en,0.9957779814,0.4655354584,0.1224232486,0.9691255371,0.3660024928,0.0970135616,152.451,0.496548,0.008487
9051,"Into Infinity ""ear"" loop",2275,2145,Eriksolo MMC,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.4607049623,0.0398962179,0.9283197677,0.2415416018,0.0465077674,85.224,0.146035,0.0
9052,"Into Infinity ""ear"" loop",2275,2145,Eriksolo MMC,8,Electronic,[42],"[42, 15]",en,0.9956882218,0.4824169959,0.1234371576,0.9672140035,0.3401889249,0.0561536374,140.724,0.314446,0.0
9053,"Into Infinity ""ear"" loop",2275,133,Ethan Persoff,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.2152205589,0.1290066754,0.9728700043,0.3397138367,0.0300848517,84.796,0.259567,0.0
9054,"Into Infinity ""ear"" loop",2275,2146,Fineart,8,Electronic,[42],"[42, 15]",en,0.9957649547,0.5391814963,0.2645972305,0.9727235135,0.2462831933,0.032837211,102.617,0.079592,0.0
9055,"Into Infinity ""ear"" loop",2275,2146,Fineart,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.4542194252,0.1964783285,0.9694409939,0.1849785578,0.0485922834,189.131,0.103689,0.043313
9056,"Into Infinity ""ear"" loop",2275,2146,Fineart,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.4736695626,0.1792389817,0.966089317,0.3634407855,0.0445432467,124.35,0.364968,0.0
9057,"Into Infinity ""ear"" loop",2275,2146,Fineart,8,Electronic,[42],"[42, 15]",en,0.9957964501,0.5262734766,0.2070345389,0.9682386297,0.1518421161,0.0383527658,107.977,0.291654,0.0
9058,"Into Infinity ""ear"" loop",2275,2147,Flying Lotus,8,Electronic,[42],"[42, 15]",en,0.980185747,0.3237258039,0.0564252464,0.0051501155,0.6290956564,0.0691540468,174.02,0.189045,0.0
9059,"Into Infinity ""ear"" loop",2275,2148,Fonksquish,8,Electronic,[42],"[42, 15]",en,0.9441074935,0.173594723,0.0097154123,0.0175327064,0.6929594893,0.038602251,66.047,0.189045,0.0
9062,"Into Infinity ""ear"" loop",2275,2207,Frosty,8,Electronic,[42],"[42, 15]",en,0.9412800407,0.2126996853,0.025247072,0.0611414788,0.0984744644,0.0480093989,65.911,0.189045,0.0
9064,"Into Infinity ""ear"" loop",2275,2207,Frosty,8,Electronic,[42],"[42, 15]",en,0.6778722961,0.7954256885,0.5553387101,0.1213826108,0.1105757051,0.3753841297,91.359,0.103691,0.0
9065,"Into Infinity ""ear"" loop",2275,2207,Frosty,8,Electronic,[42],"[42, 15]",en,0.8353534871,0.5075932848,0.7401072937,8.26428e-05,0.1107060596,0.2559837919,84.759,0.357953,0.0
9066,"INTO INFINITY ""ear"" loop 7",2275,2207,Frosty,8,Electronic,[42],"[42, 15]",en,0.646691693,0.7391238277,0.5053737069,0.6113306615,0.0767421852,0.0547685769,101.006,0.103691,0.0
9068,"Into Infinity ""ear"" loop",2275,2149,Fulgeance,8,Electronic,[42],"[42, 15]",en,0.473097891,0.849272239,0.7952476098,0.0166754097,0.1063823772,0.1762207529,93.21,0.103691,0.0
9069,"Into Infinity ""ear"" loop",2275,2150,Hisham Baroocha,8,Electronic,[42],"[42, 15]",en,0.9140658817,0.6845030718,0.9075127639,0.0027885465,0.2862464223,0.2705420162,166.379,0.394497,0.0
9070,"Into Infinity ""ear"" loop",2275,2150,Hisham Baroocha,8,Electronic,[42],"[42, 15]",en,0.7686152996,0.7936884019,0.4571553799,0.00129813,0.3554087215,0.3627368556,95.875,0.103691,0.0
9071,"Into Infinity ""ear"" loop",2275,2150,Hisham Baroocha,8,Electronic,[42],"[42, 15]",en,0.8969220302,0.4321099594,0.3524016447,0.0016833027,0.1297714563,0.3167084153,75.981,0.103691,0.0
9072,"Into Infinity ""ear"" loop",2275,2150,Hisham Baroocha,8,Electronic,[42],"[42, 15]",en,0.1678128703,0.5106670399,0.2846691939,0.0076765587,0.1614247394,0.14683165,91.061,0.470069,0.029107
9073,"Into Infinity ""ear"" loop",2275,2150,Hisham Baroocha,8,Electronic,[42],"[42, 15]",en,0.507211316,0.8040830288,0.4981320296,0.0191184119,0.0770214102,0.0781152534,95.092,0.103691,0.0
9074,"Into Infinity ""ear"" loop",2275,2150,Hisham Baroocha,8,Electronic,[42],"[42, 15]",en,0.3217408117,0.6204435157,0.7019391188,0.0157792052,0.3567001415,0.2200574055,90.979,0.451827,0.0
9075,"Into Infinity ""ear"" loop",2275,2151,Hrishikesh Hirway,8,Electronic,[42],"[42, 15]",en,0.1489840647,0.423137908,0.6023359508,0.291320207,0.1044051837,0.1671383218,141.878,0.103691,0.0
9076,"Into Infinity ""ear"" loop",2275,2152,i11even,8,Electronic,[42],"[42, 15]",en,0.8444249182,0.1559820435,0.7903343738,0.0028532286,0.162482689,0.0966130754,161.915,0.103691,0.0
9077,"Into Infinity ""ear"" loop",2275,2152,i11even,7,Electronic,[42],"[42, 15]",en,0.3976482097,0.6773571578,0.5466696487,0.0111173005,0.0855827591,0.1782033009,84.946,0.103691,0.0
9078,"Into Infinity ""ear"" loop",2275,2153,Julia Holter,8,Electronic,[42],"[42, 15]",en,0.6147177608,0.4464968934,0.5675141152,0.8444165812,0.2380651951,0.0942736295,171.77,0.103691,0.0
9079,"Into Infinity ""ear"" loop",2275,2153,Julia Holter,8,Electronic,[42],"[42, 15]",en,0.1977483061,0.4802887597,0.8686863356,1.9551e-06,0.2949581229,0.099588527,104.574,0.103691,0.0
9080,"Into Infinity ""ear"" loop",2275,2154,KeepBullFighting,8,Electronic,[42],"[42, 15]",en,0.940293078,0.4443867589,0.6020163985,2.188e-07,0.2797711214,0.3755697111,173.078,0.139807,0.0
9081,"Into Infinity ""ear"" loop",2275,2154,KeepBullFighting,8,Electronic,[42],"[42, 15]",en,0.7861252848,0.4448467554,0.7617161495,0.6266249914,0.271740079,0.3251196754,110.385,0.25336,0.0
9082,"Into Infinity ""ear"" loop",2275,2155,Kir Royal,8,Electronic,[42],"[42, 15]",en,0.3580931504,0.4917678258,0.3640680656,0.9722396958,0.0969614868,0.0313448563,97.038,0.103691,0.0
9083,"Into Infinity ""ear"" loop",2275,2156,Kixly,8,Electronic,[42],"[42, 15]",en,0.9922759045,0.320215396,0.5311031662,0.9500117855,0.3064686988,0.0561549242,85.292,0.103691,0.0
9084,"Into Infinity ""ear"" loop",2275,2157,Kristof Krisztian,8,Electronic,[42],"[42, 15]",en,0.0309445926,0.4781681732,0.7536892961,0.0133625823,0.1446211935,0.4093645626,177.64,0.451827,0.0
9085,"Into Infinity ""ear"" loop",2275,2158,Languis,8,Electronic,[42],"[42, 15]",en,0.8794172375,0.4106994634,0.7178794066,0.0064325726,0.3160580389,0.0312309552,99.214,0.227905,0.0
9086,"Into Infinity ""ear"" loop",2275,2158,Languis,8,Electronic,[42],"[42, 15]",en,0.935345448,0.5179355083,0.4941789836,0.8076411151,0.1226131246,0.0359041726,143.262,0.227905,0.0
9087,"Into Infinity ""ear"" loop",2275,2159,Lengua,8,Electronic,[42],"[42, 15]",en,0.5760434381,0.3560509056,0.6687230949,0.7035777675,0.1205613889,0.0301607787,124.7,0.227905,0.0
9088,"Into Infinity ""ear"" loop",2275,10,Lucky Dragons,8,Electronic,[42],"[42, 15]",en,0.5522017331,0.4949499701,0.5384747439,0.1259323829,0.0829742914,0.0382305536,87.738,0.227905,0.0
9089,"Into Infinity ""ear"" loop",2275,10,Lucky Dragons,8,Electronic,[42],"[42, 15]",en,0.9514545271,0.4046077618,0.6779928046,0.9717516332,0.1000803316,0.0429560225,110.4,0.352514,0.0
9090,"Into Infinity ""ear"" loop",2275,10,Lucky Dragons,8,Electronic,[42],"[42, 15]",en,0.9758227121,0.4899481655,0.3237400781,0.971299761,0.1142431538,0.0300122064,115.147,0.352514,0.0
9091,"Into Infinity ""ear"" loop",2275,10,Lucky Dragons,8,Electronic,[42],"[42, 15]",en,0.5893967531,0.3489451781,0.6351376666,0.9725377117,0.1091105382,0.03241369,101.232,0.352514,0.0
9092,"Into Infinity ""ear"" loop",2275,10,Lucky Dragons,8,Electronic,[42],"[42, 15]",en,0.9816154413,0.5295769464,0.314415183,0.9706089562,0.111988429,0.0276509994,101.851,0.352514,0.0
9093,"Into Infinity ""ear"" loop",2275,2160,Marco Paul,8,Electronic,[42],"[42, 15]",en,0.9201698456,0.4118501199,0.5030209205,0.9728700043,0.1044220131,0.0260314361,105.158,0.352514,0.0
9094,"Into Infinity ""ear"" loop",2275,2161,Markus Hofko,8,Electronic,[42],"[42, 15]",en,0.2966213293,0.5341019939,0.5243585361,0.9465671007,0.4285882164,0.0398081638,172.057,0.137721,0.0
9095,"Into Infinity ""ear"" loop",2275,2162,matthewdavid,8,Electronic,[42],"[42, 15]",en,0.0779262315,0.674058762,0.5354977566,0.7205225583,0.1561856978,0.0671674531,92.977,0.137721,0.0
9096,"Into Infinity ""ear"" loop",2275,2162,matthewdavid,8,Electronic,[42],"[42, 15]",en,0.5453615847,0.5702739445,0.3364091075,0.8722079771,0.1249773702,0.1599780757,183.835,0.137721,0.0
9097,"Into Infinity ""ear"" loop",2275,2162,matthewdavid,8,Electronic,[42],"[42, 15]",en,0.5580279878,0.6343802931,0.449346161,0.9191870386,0.1453382697,0.2036109053,181.864,0.137721,0.0
9098,"Into Infinity ""ear"" loop",2275,2163,Mike Richardson Esq.,8,Electronic,[42],"[42, 15]",en,0.3297853172,0.8184818873,0.4340054329,0.020485662,0.10281637,0.1829620125,86.037,0.137721,0.0
9099,"Into Infinity ""ear"" loop",2275,2163,Mike Richardson Esq.,8,Electronic,[42],"[42, 15]",en,0.6082884529,0.6240982491,0.3002278495,0.7679934933,0.3570733901,0.1249253375,182.086,0.137721,0.0
9100,"Into Infinity ""ear"" loop",2275,2163,Mike Richardson Esq.,8,Electronic,[42],"[42, 15]",en,0.2192843646,0.8199760261,0.2746474943,0.0009745208,0.2642659685,0.3586950971,92.9,0.137721,0.0
9101,"Into Infinity ""ear"" loop",2275,2164,Mitchell Brown,8,Electronic,[42],"[42, 15]",en,0.9077639298,0.8080684813,0.2380217182,0.3270793548,0.1116739413,0.115213802,97.034,0.137721,0.0
9102,"Into Infinity ""ear"" loop",2275,2164,Mitchell Brown,8,Electronic,[42],"[42, 15]",en,0.8402431841,0.7899211976,0.5006494481,0.0881019227,0.1834547313,0.0730214195,95.964,0.137721,0.0
9103,"Into Infinity ""ear"" loop",2275,1939,Monk Turner,8,Electronic,[42],"[42, 15]",en,0.2594002623,0.6061855222,0.4360739769,0.04272272,0.4130090964,0.3431417503,165.956,0.137721,0.0
9104,"Into Infinity ""ear"" loop",2275,1939,Monk Turner,8,Electronic,[42],"[42, 15]",en,0.8306428977,0.7190642161,0.5825535703,0.0085299555,0.1325031175,0.8693390078,163.911,0.137721,0.0
9105,"Into Infinity ""ear"" loop",2275,1939,Monk Turner,8,Electronic,[42],"[42, 15]",en,0.7708931176,0.3494439493,0.4234678821,0.8699183809,0.1178333314,0.3918251484,91.789,0.137721,0.0
9106,"Into Infinity ""ear"" loop",2275,1939,Monk Turner,8,Electronic,[42],"[42, 15]",en,0.8733496444,0.5738225893,0.450878575,5.1e-09,0.1584972155,0.8626003198,76.854,0.137721,0.0
9107,"Into Infinity ""ear"" loop",2275,1939,Monk Turner,8,Electronic,[42],"[42, 15]",en,0.1135886408,0.7762893097,0.3824562248,0.7120047688,0.0745713613,0.1271244751,181.736,0.137721,0.03855
9108,"Into Infinity ""ear"" loop",2275,1939,Monk Turner,8,Electronic,[42],"[42, 15]",en,0.4991295273,0.670318327,0.4060945229,1.83e-08,0.0619153226,0.0994465678,91.985,0.137721,0.0
9109,"Into Infinity ""ear"" loop",2275,1939,Monk Turner,8,Electronic,[42],"[42, 15]",en,0.9255036576,0.5211966295,0.0972090595,0.9142040442,0.1150308103,0.0913198096,124.813,0.194167,0.04425
9110,"Into Infinity ""ear"" loop",2275,2165,Occubus Jive,10,Electronic,[42],"[42, 15]",en,0.9817119668,0.2835092932,0.0086384246,0.9256012534,0.1036284108,0.0399272086,80.384,0.194167,0.0
9111,"Into Infinity ""ear"" loop",2275,2165,Occubus Jive,10,Electronic,[42],"[42, 15]",en,0.9366703724,0.5001435132,0.0803711069,0.9405829384,0.1107047254,0.0382550954,148.812,0.123119,0.043313
9112,"Into Infinity ""ear"" loop",2275,2165,Occubus Jive,10,Electronic,[42],"[42, 15]",en,0.9564003543,0.5240643999,0.06030934,0.9234371882,0.1038356703,0.0482774137,93.046,0.194167,0.0
9113,"Into Infinity ""ear"" loop",2275,2166,Odd Nosdam,8,Electronic,[42],"[42, 15]",en,0.8909913652,0.2471017279,0.0010498972,0.8317371838,0.1220821525,0.0508578846,131.106,0.194167,0.0
